Nameplate,Technology,Latitude,Longitude,State,Plant_ID,Year
23.4,Natural Gas,45.0046,-84.7218,MI,7932,2018
1.8,Other,41.768198999999996,-89.674385,IL,7934,2018
2.0,Other,40.067218,-93.604363,MO,7935,2018
95.9,Wind,46.0958,-119.0964,WA,7936,2018
2.0,Other,37.2953,-77.9862,VA,7940,2018
2.0,Other,36.697222,-77.105,VA,7941,2018
3.3,Hydroelectric,33.6808,-117.0698,CA,7942,2018
183.6,Natural Gas,33.4083,-85.0403,GA,7946,2018
50.0,Natural Gas,47.544582,-95.12965200000001,MN,7947,2018
1.3,Other,47.544582,-95.12965200000001,MN,7947,2018
67.0,Natural Gas,38.8003,-86.4511,IN,7948,2018
179.1,Natural Gas,43.179176,-115.734315,ID,7953,2018
24.0,Other,29.0213,-80.9949,FL,7954,2018
0.8,Other,41.383889,-96.25444399999999,NE,7955,2018
2.9,Other,34.965278000000005,-81.1872,SC,7957,2018
1.0,Other,33.8125,-78.96722199999999,SC,7958,2018
93.0,Natural Gas,32.7976,-88.60600000000001,MS,7960,2018
45.0,Natural Gas,39.279179,-75.623928,DE,7962,2018
60.0,Natural Gas,39.3531,-91.2295,MO,7964,2018
0.6,Wind,40.9044,-96.6231,NE,7965,2018
2.3,Wind,43.034721999999995,-94.140556,IA,7966,2018
44.0,Natural Gas,32.35051,-108.69798999999999,NM,7967,2018
2.0,Other,41.4106,-92.9378,IA,7971,2018
85.0,Natural Gas,42.167,-83.5318,MI,7972,2018
2.0,Other,38.275,-95.6839,KS,7973,2018
1.3,Wind,43.848529,-99.24757,SD,7974,2018
46.5,Natural Gas,32.2363,-108.5494,NM,7975,2018
4.1,Other,37.4908,-97.2216,KS,7976,2018
2.0,Other,44.8047,-95.557,MN,7977,2018
99.9,Natural Gas,35.1597,-81.4306,SC,7981,2018
2.2,Other,44.5331,-95.1122,MN,7982,2018
60.5,Natural Gas,44.6889,-85.2019,MI,7984,2018
190.4,Natural Gas,41.5563,-93.5283,IA,7985,2018
60.5,Natural Gas,34.1772,-118.3147,CA,7987,2018
83.5,Natural Gas,31.6004,-89.9468,MS,7988,2018
47.0,Natural Gas,31.982076,-89.41271400000001,MS,7989,2018
1.8,Other,39.068746999999995,-88.75554699999999,IL,7990,2018
54.0,Natural Gas,43.075071,-89.4251,WI,7991,2018
2.5,Other,38.2844,-104.5308,CO,7995,2018
2.5,Other,28.0274,-82.0164,FL,7997,2018
198.9,Natural Gas,46.9692,-123.48,WA,7999,2018
76.6,Natural Gas,40.330184,-96.808153,NE,8000,2018
414.0,Other,43.1,-70.79083299999999,NH,8002,2018
11.2,Hydroelectric,42.685681,-72.977634,MA,8004,2018
300.0,Hydroelectric,42.6839,-72.9599,MA,8005,2018
621.0,Natural Gas,41.573783,-73.966269,NY,8006,2018
56.7,Other,40.817037,-73.066265,NY,8007,2018
71.2,Natural Gas,39.8119,-75.249031,NJ,8008,2018
7.0,Natural Gas,42.9278,-76.5921,NY,8009,2018
14.0,Natural Gas,40.67,-111.89,UT,3683,2018
980.8,Nuclear,40.1515,-76.7232,PA,8011,2018
68.3,Other,40.08,-74.8917,PA,8012,2018
2.8,Other,45.836675,-90.97352,WI,8013,2018
6.4,Natural Gas,36.0242,-90.5094,AR,8015,2018
26.6,Other,39.825934000000004,-89.637282,IL,8016,2018
22.6,Other,47.0808,-88.6472,MI,8019,2018
3.2,Other,38.764905,-95.192006,KS,8020,2018
4.1,Natural Gas,47.697222,-117.147222,WA,8022,2018
556.0,Coal,43.4864,-89.4203,WI,8023,2018
7.5,Natural Gas,43.8294,-105.5322,WY,8026,2018
56.7,Other,44.7855,-93.4315,MN,8027,2018
166.3,Natural Gas,44.7855,-93.4315,MN,8027,2018
7.5,Natural Gas,44.69,-106.1092,WY,8028,2018
78.8,Natural Gas,41.6722,-93.6769,IA,8029,2018
7.5,Natural Gas,43.7219,-105.7689,WY,8030,2018
173.4,Natural Gas,43.093999999999994,-93.292222,IA,8031,2018
2.2,Natural Gas,42.893333,-97.35333299999999,SD,8034,2018
2.7,Other,42.893333,-97.35333299999999,SD,8034,2018
801.0,Nuclear,40.3628,-95.6408,NE,8036,2018
85.0,Natural Gas,39.6125,-97.2778,KS,8037,2018
2.5,Other,39.6125,-97.2778,KS,8037,2018
1245.6,Coal,36.2811,-80.0603,NC,8042,2018
556.2,Natural Gas,28.184444,-82.788611,FL,8048,2018
56.7,Other,28.262778000000004,-81.548611,FL,8049,2018
103.5,Natural Gas,28.262778000000004,-81.548611,FL,8049,2018
47.0,Natural Gas,40.6182,-74.06849,NY,8053,2018
781.4,Natural Gas,33.35,-91.1167,MS,8054,2018
902.5,Nuclear,35.311,-93.2351,AR,8055,2018
445.5,Natural Gas,29.998884000000004,-90.47684,LA,8056,2018
41.0,Other,29.998884000000004,-90.47684,LA,8056,2018
85.0,Natural Gas,34.5431,-98.3244,OK,8059,2018
4.0,Other,34.5431,-98.3244,OK,8059,2018
89.4,Natural Gas,32.403056,-97.700556,TX,8063,2018
608.3,Coal,41.7378,-108.7875,WY,8066,2018
50.4,Natural Gas,40.0922,-104.796,CO,8067,2018
103.5,Natural Gas,33.3325,-111.7503,AZ,8068,2018
541.3,Coal,39.3792,-111.0781,UT,8069,2018
68.3,Natural Gas,46.172401,-123.17392,OR,8073,2018
58.0,Natural Gas,34.431419,-119.90005500000001,CA,8076,2018
17.6,Other,19.7317,-156.0283,HI,8083,2018
1.2,Other,37.4028,-102.6217,CO,8100,2018
1300.0,Coal,38.9347,-82.1158,OH,8102,2018
2.0,Other,47.350064,-96.831911,MN,8105,2018
2.0,Natural Gas,41.7717,-91.1321,IA,8106,2018
2.0,Other,41.7717,-91.1321,IA,8106,2018
1.6,Other,42.343542,-91.2471,IA,8108,2018
1.1,Natural Gas,40.212746,-94.54235899999999,MO,8110,2018
0.3,Other,40.212746,-94.54235899999999,MO,8110,2018
207.0,Coal,38.633451,-104.70577,CO,8219,2018
37.8,Natural Gas,38.633451,-104.70577,CO,8219,2018
450.0,Coal,47.221447,-101.815722,ND,8222,2018
424.8,Coal,34.3186,-109.1639,AZ,8223,2018
3.7,Solar,34.3186,-109.1639,AZ,8223,2018
277.2,Coal,40.881316999999996,-117.151605,NV,8224,2018
220.0,Hydroelectric,41.8389,-79.0056,PA,8225,2018
637.0,Coal,40.5383,-79.7906,PA,8226,2018
15.0,Natural Gas,40.787673999999996,-73.912561,NY,8906,2018
1012.0,Nuclear,41.2706,-73.9526,NY,8907,2018
2.2,Other,42.388611,-71.56,MA,9038,2018
14.8,Hydroelectric,47.653611,-117.420556,WA,9095,2018
10.0,Hydroelectric,47.654444,-117.418889,WA,9096,2018
16.2,Natural Gas,43.0386,-89.3586,WI,9674,2018
2.3,Hydroelectric,48.675944,-121.240826,WA,9842,2018
0.8,Hydroelectric,42.2,-72.61,MA,9864,2018
7.5,Natural Gas,39.7606,-105.215,CO,10003,2018
7.5,Other,27.765220000000003,-81.938787,FL,10004,2018
17.4,Wind,37.0478,-121.1708,CA,10005,2018
2.5,Natural Gas,30.314466999999997,-81.662705,FL,10008,2018
13.5,Other,40.8205,-75.0112,NJ,10012,2018
39.5,Other,44.9833,-93.28038199999999,MN,10013,2018
45.0,Hydroelectric,43.528,-116.0583,ID,10014,2018
5.0,Other,37.5392,-76.8053,VA,10017,2018
15.0,Other,39.753999,-118.953497,NV,10018,2018
4.1,Natural Gas,28.811828000000002,-81.865273,FL,10020,2018
15.0,Coal,43.1989,-77.6319,NY,10025,2018
0.4,Hydroelectric,43.1989,-77.6319,NY,10025,2018
0.8,Other,33.1165,-117.3215,CA,10026,2018
9.4,Wind,33.9447,-116.6222,CA,10027,2018
10.0,Natural Gas,42.45,-70.9739,MA,10029,2018
2.1,Solar,42.45,-70.9739,MA,10029,2018
18.0,Natural Gas,39.149549,-75.547335,DE,10030,2018
68.4,Other,42.3678,-83.0514,MI,10033,2018
90.0,Natural Gas,37.0001,-121.5367,CA,10034,2018
0.6,Hydroelectric,43.11391,-71.894001,NH,10036,2018
3.5,Natural Gas,36.3275,-119.2947,CA,10042,2018
242.3,Coal,39.7928,-75.406667,NJ,10043,2018
0.3,Hydroelectric,42.629637,-114.66162,ID,10049,2018
1.3,Other,34.6968,-92.165,AR,10050,2018
0.6,Hydroelectric,35.6184,-79.0912,NC,10051,2018
18.8,Other,40.7995,-124.2028,CA,10052,2018
4.4,Other,41.1694,-80.1055,PA,10058,2018
1.6,Hydroelectric,43.2597,-70.8597,NH,10059,2018
10.9,Natural Gas,40.8625,-74.825,NJ,10061,2018
38.5,Other,25.8356,-80.3566,FL,10062,2018
4.0,Hydroelectric,41.324308,-73.102111,CT,10063,2018
0.8,Hydroelectric,44.5467,-69.6292,ME,10066,2018
3.1,Hydroelectric,39.4588,-105.0657,CO,10070,2018
20.0,Other,35.66704,-101.432004,TX,10072,2018
84.0,Coal,47.5314,-90.9114,MN,10075,2018
1.0,Hydroelectric,39.4326,-105.1263,CO,10081,2018
9.9,Other,33.7683,-118.2836,CA,10091,2018
20.0,Other,21.303229,-158.09143799999998,HI,10093,2018
95.2,Natural Gas,39.7668,-75.4238,NJ,10099,2018
5.0,Natural Gas,42.9383,-70.8406,NH,10108,2018
0.2,Hydroelectric,43.446107,-71.644646,NH,10109,2018
6.0,Natural Gas,35.395063,-119.321633,CA,10110,2018
88.4,Coal,40.7903,-76.1983,PA,10113,2018
4.5,Natural Gas,32.77973,-117.00639699999999,CA,10115,2018
3.4,Hydroelectric,44.296544,-75.36645,NY,10116,2018
24.1,Other,40.244242,-76.853872,PA,10118,2018
7.1,Other,31.164771999999996,-81.478724,GA,10120,2018
1.4,Hydroelectric,33.816547,-83.504932,GA,10121,2018
5.0,Natural Gas,40.624,-74.634,NJ,10122,2018
5.3,Natural Gas,40.8359,-74.155,NJ,10123,2018
0.5,Hydroelectric,44.296453,-75.33614200000001,NY,10124,2018
1.0,Hydroelectric,40.37,-123.4347,CA,10128,2018
6.1,Natural Gas,40.6144,-79.1594,PA,10129,2018
2.5,Hydroelectric,43.6411,-72.4061,VT,10137,2018
2.0,Hydroelectric,45.206340999999995,-109.1652,MT,10138,2018
5.9,Hydroelectric,35.6439,-118.4822,CA,10139,2018
2.6,Hydroelectric,44.027444,-112.719439,ID,10140,2018
118.0,Coal,40.55,-78.8,PA,10143,2018
19.2,Other,38.9032,-121.3097,CA,10144,2018
20.0,Natural Gas,46.7644,-89.5669,MI,10148,2018
7.5,Natural Gas,45.062836,-83.423333,MI,10149,2018
95.7,Coal,39.561831,-80.163138,WV,10151,2018
0.7,Hydroelectric,40.540042,-78.034628,PA,10152,2018
41.0,Natural Gas,29.2293,-95.1952,TX,10154,2018
2.9,Hydroelectric,37.220833,-77.52450400000001,VA,10155,2018
10.0,Natural Gas,36.617022,-120.099846,CA,10156,2018
1.3,Hydroelectric,33.934725,-116.640548,CA,10162,2018
7.6,Other,28.513928999999997,-96.794154,TX,10167,2018
45.3,Natural Gas,33.8759,-118.2491,CA,10169,2018
4.3,Hydroelectric,35.0642,-81.5458,SC,10173,2018
2.0,Other,32.7992,-117.1517,CA,10175,2018
4.8,Natural Gas,32.7992,-117.1517,CA,10175,2018
69.0,Other,42.339387,-71.031407,MA,10176,2018
2.0,Other,39.8078,-104.9542,CO,10180,2018
0.8,Hydroelectric,35.6497,-82.5992,NC,10181,2018
1.5,Hydroelectric,42.750278,-71.505278,NH,10183,2018
6.0,Natural Gas,30.397351,-97.842586,TX,10184,2018
3.0,Hydroelectric,44.7975,-69.8867,ME,10186,2018
10.0,Other,30.1525,-93.7206,TX,10187,2018
4.1,Natural Gas,28.05485,-81.79816600000001,FL,10188,2018
47.0,Natural Gas,42.5375,-73.7433,NY,10190,2018
8.7,Wind,35.060556,-118.38972199999999,CA,10191,2018
3.0,Other,21.311667,-158.113889,HI,10194,2018
25.0,Natural Gas,32.904109999999996,-90.3781,MS,10195,2018
12.6,Hydroelectric,43.610664,-75.341325,NY,10196,2018
3.6,Hydroelectric,44.158611,-75.70877800000001,NY,10197,2018
11.0,Other,30.038649,-90.828312,LA,10198,2018
37.4,Other,30.681822999999998,-81.45541300000001,FL,10202,2018
35.4,Other,27.8605,-82.3903,FL,10204,2018
5.2,Natural Gas,34.050391,-117.24841699999999,CA,10206,2018
1.7,Other,34.050391,-117.24841699999999,CA,10206,2018
38.6,Other,45.8044,-87.0891,MI,10208,2018
42.4,Natural Gas,33.9058,-118.4031,CA,10213,2018
3.2,Hydroelectric,44.6694,-73.5075,NY,10214,2018
0.6,Natural Gas,40.58337,-111.653903,UT,10215,2018
48.0,Other,31.5825,-87.4889,AL,10216,2018
2.9,Hydroelectric,43.4833,-73.7986,NY,10218,2018
1.1,Hydroelectric,43.098711,-73.52527099999999,NY,10219,2018
3.0,Hydroelectric,44.685589,-75.002868,NY,10220,2018
5.7,Hydroelectric,42.781779,-73.696096,NY,10221,2018
1.4,Hydroelectric,36.058634999999995,-118.924097,CA,10222,2018
5.0,Natural Gas,40.615615999999996,-74.26529000000001,NJ,10224,2018
0.5,Solar,40.615615999999996,-74.26529000000001,NJ,10224,2018
25.2,Other,31.2434,-89.0456,MS,10233,2018
17.0,Coal,44.43,-89.78,WI,10234,2018
7.5,Natural Gas,44.43,-89.78,WI,10234,2018
1.8,Hydroelectric,44.151944,-75.321725,NY,10237,2018
5.0,Hydroelectric,43.090635,-74.766961,NY,10238,2018
44.2,Natural Gas,27.5697,-97.8228,TX,10243,2018
10.6,Other,39.324611,-82.974039,OH,10244,2018
27.2,Natural Gas,39.324611,-82.974039,OH,10244,2018
62.0,Other,41.635,-87.1387,IN,10245,2018
13.6,Other,30.266057,-85.52067,FL,10250,2018
50.0,Other,36.5489,-82.5667,TN,10252,2018
5.0,Hydroelectric,39.565677,-120.58168400000001,CA,10253,2018
6.5,Hydroelectric,45.2497,-68.6483,ME,10255,2018
1.0,Hydroelectric,35.9483,-79.3244,NC,10258,2018
2.5,Natural Gas,29.8247,-94.9197,TX,10261,2018
10.5,Natural Gas,34.138467,-118.1256,CA,10262,2018
3.5,Natural Gas,27.9114,-81.6006,FL,10275,2018
2.4,Hydroelectric,43.440538000000004,-71.595975,NH,10276,2018
0.3,Hydroelectric,38.974022,-95.235078,KS,10279,2018
1.1,Other,34.871811,-82.366035,SC,10280,2018
5.0,Hydroelectric,40.646733000000005,-123.49800800000001,CA,10282,2018
2.6,Hydroelectric,40.733545,-80.31479499999999,PA,10285,2018
0.8,Hydroelectric,42.451921999999996,-76.48509200000001,NY,10286,2018
17.0,Other,40.5547,-116.6175,NV,10287,2018
9.3,Other,41.1325,-121.137222,CA,10288,2018
20.0,Other,43.7155,-71.6585,NH,10290,2018
90.8,Natural Gas,36.225,-121.1278,CA,10294,2018
4.0,Hydroelectric,42.4937,-114.3102,ID,10296,2018
79.6,Natural Gas,29.6225,-95.0458,TX,10298,2018
55.5,Other,33.586,-116.0873,CA,10300,2018
2.5,Natural Gas,30.0497,-90.6839,LA,10301,2018
1.5,Natural Gas,40.533299,-78.384125,PA,10302,2018
9.2,Other,41.647,-73.943,NY,10305,2018
128.7,Natural Gas,42.0925,-71.4833,MA,10307,2018
143.4,Natural Gas,40.439,-74.3444,NJ,10308,2018
35.7,Natural Gas,30.2,-91.0,LA,10319,2018
2.6,Hydroelectric,45.66523,-121.52376100000001,OR,10323,2018
1.8,Hydroelectric,45.667640000000006,-121.548455,OR,10324,2018
3.1,Hydroelectric,42.260844,-111.66558899999998,ID,10325,2018
12.5,Natural Gas,42.7178,-84.4836,MI,10328,2018
63.7,Other,21.300036,-158.098615,HI,10334,2018
2.2,Natural Gas,35.016110999999995,-106.669722,NM,10339,2018
1.1,Other,35.016110999999995,-106.669722,NM,10339,2018
40.0,Natural Gas,38.0244,-122.0589,CA,10342,2018
47.3,Coal,40.811189,-76.452951,PA,10343,2018
20.0,Other,45.0688,-83.8932,MI,10346,2018
49.5,Natural Gas,39.1365,-121.6397,CA,10349,2018
46.0,Natural Gas,39.052921999999995,-121.696072,CA,10350,2018
39.6,Other,44.431667,-70.1619,ME,10354,2018
39.6,Other,46.6334,-68.4361,ME,10356,2018
18.7,Natural Gas,44.4936,-88.0303,WI,10360,2018
25.2,Natural Gas,32.331274,-81.20149599999999,GA,10361,2018
45.0,Other,32.331274,-81.20149599999999,GA,10361,2018
25.0,Coal,35.7322,-95.2939,OK,10362,2018
57.4,Coal,37.2939,-77.2697,VA,10377,2018
67.5,Other,33.944384,-78.011824,NC,10378,2018
67.5,Other,36.435,-78.9619,NC,10379,2018
34.7,Other,34.59,-78.9968,NC,10382,2018
57.4,Coal,36.037318,-77.753345,NC,10384,2018
1.2,Other,32.857709,-117.028847,CA,10387,2018
12.5,Other,41.663765000000005,-87.452325,IN,10397,2018
10.0,Other,41.4739,-81.6728,OH,10398,2018
23.1,Natural Gas,36.5397,-119.5794,CA,10405,2018
2.0,Natural Gas,42.2508,-71.8226,MA,10408,2018
2.0,Hydroelectric,21.936075,-159.528581,HI,10412,2018
1.8,Hydroelectric,22.196292,-159.556142,HI,10413,2018
5.0,Natural Gas,30.5958,-87.2525,FL,10416,2018
5.7,Natural Gas,42.156898,-72.524153,MA,10417,2018
6.0,Other,29.2558,-95.2103,TX,10418,2018
1.8,Hydroelectric,39.6208,-106.0662,CO,10421,2018
3.0,Hydroelectric,40.035,-106.2053,CO,10422,2018
5.5,Hydroelectric,39.4616,-105.677,CO,10423,2018
7.8,Hydroelectric,39.9456,-105.3565,CO,10424,2018
48.0,Other,30.2178,-93.7422,TX,10425,2018
5.0,Other,34.2528,-85.3275,GA,10426,2018
34.0,Natural Gas,34.045361,-117.54019299999999,CA,10427,2018
11.0,Natural Gas,38.597755,-90.21067099999999,MO,10430,2018
8.6,Natural Gas,30.434240000000003,-81.645351,FL,10431,2018
10.0,Other,27.833641999999998,-82.051937,FL,10434,2018
17.5,Other,39.9092,-75.1169,NJ,10435,2018
36.5,Natural Gas,29.753517,-94.997277,TX,10436,2018
7.5,Other,29.753517,-94.997277,TX,10436,2018
20.0,Solar,34.863356,-116.827627,CA,10437,2018
34.2,Solar,35.00694,-117.555768,CA,10439,2018
34.2,Solar,35.012166,-117.555672,CA,10440,2018
34.2,Solar,35.01948,-117.55553,CA,10441,2018
35.0,Solar,35.020981,-117.566079,CA,10442,2018
35.0,Solar,35.014835999999995,-117.565903,CA,10443,2018
92.0,Solar,35.0308,-117.3563,CA,10444,2018
92.0,Solar,35.033,-117.338,CA,10446,2018
0.2,Hydroelectric,45.888333,-91.076944,WI,10453,2018
29.9,Hydroelectric,40.976389000000005,-121.25583300000001,CA,10458,2018
55.5,Other,44.03647,-75.77204,NY,10464,2018
7.5,Other,44.3989,-89.9403,WI,10466,2018
3.3,Hydroelectric,42.787575,-73.691676,NY,10467,2018
50.0,Other,34.0233,-118.0241,CA,10472,2018
20.0,Other,41.6836,-87.4233,IN,10475,2018
32.0,Other,44.3953,-89.82600000000001,WI,10477,2018
5.0,Other,37.6455,-118.9096,CA,10479,2018
5.0,Other,37.6451,-118.9143,CA,10480,2018
5.0,Other,37.6464,-118.9092,CA,10481,2018
52.3,Other,48.6067,-93.4066,MN,10486,2018
2.2,Hydroelectric,48.608053999999996,-93.404313,MN,10487,2018
61.5,Other,30.8606,-93.3756,LA,10488,2018
1.5,Hydroelectric,43.883611,-75.42805600000001,NY,10490,2018
12.5,Natural Gas,44.546503,-70.544286,ME,10491,2018
8.1,Hydroelectric,44.5486,-70.6283,ME,10493,2018
1.8,Hydroelectric,44.9108,-72.9736,VT,10494,2018
102.6,Other,44.5513,-70.5414,ME,10495,2018
75.0,Natural Gas,35.4515,-118.9849,CA,10496,2018
39.1,Natural Gas,35.194559999999996,-119.57096999999999,CA,10501,2018
14.4,Other,43.3056,-73.591447,NY,10503,2018
1.5,Coal,42.5328,-114.4328,ID,10504,2018
29.0,Other,43.3084,-73.6376,NY,10511,2018
0.2,Hydroelectric,43.403087,-70.98647,NH,10519,2018
1.6,Hydroelectric,41.387792,-88.78965600000001,IL,10520,2018
1.5,Natural Gas,41.0772,-74.0181,NY,10521,2018
3.5,Hydroelectric,44.580175,-69.55452,ME,10523,2018
50.0,Other,35.130193,-77.16788299999999,NC,10525,2018
5.0,Hydroelectric,44.2081,-72.0581,NH,10526,2018
1.0,Hydroelectric,43.289874,-73.665834,NY,10530,2018
4.0,Hydroelectric,43.9767,-75.9072,NY,10531,2018
0.8,Other,42.791028000000004,-84.69568199999999,MI,10532,2018
0.5,Hydroelectric,44.003984,-76.04127700000001,NY,10538,2018
1.0,Hydroelectric,44.217420000000004,-75.79517299999999,NY,10539,2018
0.4,Hydroelectric,43.978626,-75.88610200000001,NY,10540,2018
0.8,Hydroelectric,44.311681,-75.444992,NY,10544,2018
1.5,Hydroelectric,43.899745,-75.660268,NY,10545,2018
0.4,Hydroelectric,40.744105,-80.317839,PA,10546,2018
1.2,Hydroelectric,44.522043,-75.188108,NY,10547,2018
6.0,Natural Gas,37.336113,-121.878332,CA,10548,2018
0.8,Other,41.40432,-74.37671,NY,10549,2018
1.8,Hydroelectric,35.394254,-81.201002,NC,10550,2018
0.1,Other,42.471389,-71.74333299999999,MA,10553,2018
36.2,Natural Gas,28.6917,-96.5417,TX,10554,2018
3.6,Hydroelectric,45.6603,-69.812168,ME,10555,2018
7.5,Hydroelectric,42.652454,-71.322383,MA,10556,2018
5.0,Other,31.6593,-81.8439,GA,10560,2018
20.0,Other,30.6612,-81.473,FL,10562,2018
285.0,Coal,39.693494,-75.485811,NJ,10566,2018
40.0,Natural Gas,41.9227,-72.6255,CT,10567,2018
38.4,Natural Gas,29.964938,-93.891283,TX,10568,2018
3.0,Hydroelectric,44.786648,-71.12433,NH,10570,2018
59.6,Wind,35.075,-118.3158,CA,10586,2018
12.1,Other,30.2012,-93.1269,LA,10593,2018
29.0,Wind,35.0697,-118.3167,CA,10597,2018
34.0,Other,33.77697,-118.22821,CA,10601,2018
57.6,Coal,40.455,-78.7472,PA,10603,2018
9.2,Other,31.175406,-81.521637,GA,10605,2018
25.0,Other,33.1421,-91.975,AR,10606,2018
2.2,Hydroelectric,44.4122,-71.7228,VT,10608,2018
49.3,Other,31.6285,-90.0809,MS,10610,2018
47.8,Other,29.6807,-81.6809,FL,10611,2018
67.7,Other,30.6547,-91.28,LA,10612,2018
3.0,Hydroelectric,45.1554,-67.4012,ME,10613,2018
23.0,Other,45.1554,-67.4012,ME,10613,2018
65.5,Natural Gas,43.8861,-75.4342,NY,10617,2018
40.9,Natural Gas,43.9842,-75.6225,NY,10620,2018
65.5,Natural Gas,43.0664,-76.2144,NY,10621,2018
22.1,Natural Gas,34.0564,-118.2436,CA,10623,2018
40.0,Other,34.221213,-91.907365,AR,10627,2018
60.2,Other,39.266040999999994,-76.629653,MD,10629,2018
45.5,Other,33.1779,-115.565,CA,10631,2018
45.5,Other,33.1646,-115.616,CA,10632,2018
101.0,Natural Gas,37.291667,-77.281111,VA,10633,2018
45.5,Other,33.1777,-115.6033,CA,10634,2018
98.0,Coal,40.474167,-78.7014,PA,10641,2018
78.6,Other,40.7389,-73.5906,NY,10642,2018
34.9,Other,40.7376,-74.1255,NJ,10643,2018
18.3,Other,41.475,-72.0688,CT,10646,2018
1.8,Other,33.9056,-117.8439,CA,10648,2018
46.0,Natural Gas,35.419181,-118.926643,CA,10649,2018
46.0,Natural Gas,35.483736,-119.02985600000001,CA,10650,2018
31.0,Other,40.879719,-121.72034199999999,CA,10652,2018
0.3,Hydroelectric,41.8203,-86.2592,MI,10656,2018
12.0,Other,40.303422,-121.244431,CA,10661,2018
175.0,Coal,35.1931,-94.6458,OK,10671,2018
203.0,Coal,21.303419,-158.106528,HI,10673,2018
60.0,Natural Gas,34.3801,-118.4999,CA,10677,2018
229.0,Coal,39.595171,-78.745333,MD,10678,2018
23.8,Natural Gas,40.2415,-103.631,CO,10682,2018
7.5,Coal,35.765,-117.3833,CA,10684,2018
20.0,Natural Gas,35.7075,-117.3956,CA,10685,2018
12.5,Other,47.234825,-93.53716899999999,MN,10686,2018
1.9,Hydroelectric,47.234825,-93.53716899999999,MN,10686,2018
1.6,Hydroelectric,43.591246000000005,-75.344207,NY,10687,2018
85.3,Natural Gas,30.489721999999997,-91.18722199999999,LA,10690,2018
39.7,Natural Gas,29.759124,-95.009648,TX,10692,2018
1.9,Other,38.159,-75.704,MD,10693,2018
0.8,Hydroelectric,42.668889,-71.575556,MA,10694,2018
12.5,Other,30.7108,-91.3236,LA,10697,2018
10.0,Natural Gas,42.306809,-85.578969,MI,10698,2018
15.6,Other,32.2268,-88.0252,AL,10699,2018
12.5,Other,44.918063000000004,-68.63554,ME,10700,2018
3.0,Hydroelectric,40.8579,-121.7225,CA,10706,2018
5.0,Hydroelectric,40.8713,-121.9487,CA,10707,2018
1.1,Hydroelectric,40.7576,-121.4145,CA,10708,2018
1.1,Hydroelectric,40.4579,-121.8427,CA,10709,2018
11.7,Wind,33.92194,-116.56222,CA,10718,2018
1.7,Natural Gas,32.819675,-117.140548,CA,10720,2018
95.2,Natural Gas,42.5744,-73.8592,NY,10725,2018
90.0,Natural Gas,42.1575,-72.5225,MA,10726,2018
1.5,Hydroelectric,44.0867,-70.2297,ME,10728,2018
4.1,Hydroelectric,43.561001,-116.121269,ID,10735,2018
1.2,Hydroelectric,42.50136,-120.98943999999999,OR,10737,2018
3.0,Other,40.488484,-84.3183,OH,10739,2018
3.0,Hydroelectric,43.2547,-114.3569,ID,10740,2018
68.9,Coal,39.6397,-79.96055600000001,WV,10743,2018
5.2,Other,43.5861,-84.2242,MI,10745,2018
13.4,Natural Gas,43.5861,-84.2242,MI,10745,2018
90.0,Other,39.8265,-75.3882,PA,10746,2018
1.6,Other,36.7131,-121.7686,CA,10748,2018
95.2,Natural Gas,39.9175,-75.1192,NJ,10751,2018
3.8,Hydroelectric,43.849028999999994,-73.420701,NY,10752,2018
5.2,Hydroelectric,43.843869,-73.431207,NY,10753,2018
15.0,Natural Gas,39.5173,-107.7299,CO,10755,2018
53.9,Other,33.158153000000006,-115.63865600000001,CA,10759,2018
49.8,Natural Gas,36.2319,-115.1222,NV,10761,2018
8.0,Other,32.7757,-115.2637,CA,10763,2018
13.8,Other,40.8786,-123.9942,CA,10764,2018
27.5,Other,44.6781,-67.5477,ME,10765,2018
27.5,Other,45.2537,-68.62791999999999,ME,10766,2018
28.0,Other,36.688915,-119.72321799999999,CA,10767,2018
71.1,Other,37.297834,-77.28298199999999,VA,10771,2018
27.9,Other,38.8319,-121.313652,CA,10772,2018
71.1,Other,37.118674,-79.273551,VA,10773,2018
71.1,Other,36.6525,-76.9953,VA,10774,2018
48.5,Natural Gas,34.1958,-119.1664,CA,10776,2018
36.2,Other,40.368338,-120.264848,CA,10777,2018
0.2,Hydroelectric,42.945664,-114.795698,ID,10781,2018
46.1,Coal,45.9752,-106.6547,MT,10784,2018
1.0,Hydroelectric,34.702021,-82.462102,SC,10787,2018
89.9,Natural Gas,30.0552,-93.7579,TX,10789,2018
102.4,Natural Gas,28.675088,-96.956014,TX,10790,2018
5.5,Natural Gas,34.2338,-80.6558,SC,10795,2018
2.0,Hydroelectric,36.715103000000006,-80.985621,VA,10798,2018
2.0,Hydroelectric,34.642371000000004,-82.45444,SC,10799,2018
3.3,Hydroelectric,34.616521999999996,-82.447913,SC,10800,2018
3.0,Hydroelectric,34.404006,-82.233581,SC,10801,2018
26.9,Natural Gas,44.7258,-75.4417,NY,10803,2018
22.0,Natural Gas,40.6781,-74.2744,NJ,10805,2018
2.3,Hydroelectric,42.622513,-114.50093000000001,ID,10806,2018
