Nameplate,Technology,Latitude,Longitude,State,Plant_ID
16.5,Other,39.1128,-84.8036,OH,2832
16.5,Other,39.1128,-84.8036,OH,2832
32.1,Other,41.504453,-82.054619,OH,2836
680,Coal,41.504453,-82.054619,OH,2836
32,Other,41.6711,-81.4425,OH,2837
841.5,Coal,40.1842,-81.8811,OH,2840
443.9,Coal,40.1842,-81.8811,OH,2840
443.9,Coal,40.1842,-81.8811,OH,2840
103.5,Natural Gas,39.727249,-84.211084,OH,2847
106.1,Natural Gas,39.727249,-84.211084,OH,2847
84.2,Natural Gas,39.727249,-84.211084,OH,2847
2.7,Other,39.727249,-84.211084,OH,2847
2.7,Other,39.727249,-84.211084,OH,2847
2.7,Other,39.727249,-84.211084,OH,2847
2.7,Other,39.727249,-84.211084,OH,2847
32.6,Natural Gas,39.6088,-84.2921,OH,2848
2.7,Other,39.7667,-84.1739,OH,2851
2.7,Other,39.7667,-84.1739,OH,2851
2.7,Other,39.7667,-84.1739,OH,2851
2.7,Other,39.7667,-84.1739,OH,2851
2.7,Other,39.7667,-84.1739,OH,2851
2.7,Other,40.27917,-84.19097,OH,2852
2.7,Other,40.27917,-84.19097,OH,2852
2.7,Other,40.27917,-84.19097,OH,2852
2.7,Other,40.27917,-84.19097,OH,2852
2.7,Other,40.27917,-84.19097,OH,2852
18.5,Natural Gas,39.603,-84.2047,OH,2854
18.5,Natural Gas,39.603,-84.2047,OH,2854
18.5,Natural Gas,39.603,-84.2047,OH,2854
17.5,Natural Gas,39.603,-84.2047,OH,2854
17.5,Natural Gas,39.603,-84.2047,OH,2854
17.5,Natural Gas,39.603,-84.2047,OH,2854
17.5,Natural Gas,39.603,-84.2047,OH,2854
1.1,Solar,39.603,-84.2047,OH,2854
27,Other,41.166928,-80.74769,OH,2861
190.4,Coal,40.5317,-80.6319,OH,2866
190.4,Coal,40.5317,-80.6319,OH,2866
190.4,Coal,40.5317,-80.6319,OH,2866
190.4,Coal,40.5317,-80.6319,OH,2866
334,Coal,40.5317,-80.6319,OH,2866
680,Coal,40.5317,-80.6319,OH,2866
680,Coal,40.5317,-80.6319,OH,2866
2.5,Other,40.5317,-80.6319,OH,2866
2.5,Other,40.5317,-80.6319,OH,2866
2.5,Other,40.5317,-80.6319,OH,2866
2.5,Other,40.5317,-80.6319,OH,2866
2.5,Other,40.5317,-80.6319,OH,2866
65.3,Other,41.429444,-82.264444,OH,2869
65.3,Other,41.429444,-82.264444,OH,2869
85,Natural Gas,41.429444,-82.264444,OH,2869
85,Natural Gas,41.429444,-82.264444,OH,2869
85,Natural Gas,41.429444,-82.264444,OH,2869
85,Natural Gas,41.429444,-82.264444,OH,2869
85,Natural Gas,41.429444,-82.264444,OH,2869
217.3,Coal,38.9144,-82.1289,OH,2876
217.3,Coal,38.9144,-82.1289,OH,2876
217.3,Coal,38.9144,-82.1289,OH,2876
217.3,Coal,38.9144,-82.1289,OH,2876
217.3,Coal,38.9144,-82.1289,OH,2876
150.5,Other,41.6917,-83.4378,OH,2878
16,Other,41.6917,-83.4378,OH,2878
15,Other,41.305203,-84.334622,OH,2880
15,Natural Gas,41.305203,-84.334622,OH,2880
15,Natural Gas,41.305203,-84.334622,OH,2880
135,Natural Gas,41.305203,-84.334622,OH,2880
135,Natural Gas,41.305203,-84.334622,OH,2880
135,Natural Gas,41.305203,-84.334622,OH,2880
19,Other,41.5014,-84.4283,OH,2881
0.7,Other,39.9861,-84.5503,OH,2902
0.5,Other,39.9861,-84.5503,OH,2902
15.8,Natural Gas,41.471822,-84.543148,OH,2903
16,Natural Gas,41.471822,-84.543148,OH,2903
2.5,Other,41.471822,-84.543148,OH,2903
5,Natural Gas,41.471822,-84.543148,OH,2903
16,Natural Gas,41.556867,-81.58796,OH,2906
16,Natural Gas,41.474,-81.7145,OH,2909
16,Natural Gas,41.474,-81.7145,OH,2909
8,Coal,40.520066,-81.46815,OH,2914
19.5,Coal,40.520066,-81.46815,OH,2914
2.6,Other,40.520066,-81.46815,OH,2914
19.5,Natural Gas,40.520066,-81.46815,OH,2914
10,Natural Gas,39.4098,-84.5543,OH,2917
25,Natural Gas,39.4098,-84.5543,OH,2917
25,Natural Gas,39.4098,-84.5543,OH,2917
50.6,Natural Gas,39.4098,-84.5543,OH,2917
16.3,Natural Gas,39.4098,-84.5543,OH,2917
2,Other,39.432181,-84.210925,OH,2921
3,Other,39.432181,-84.210925,OH,2921
6,Other,39.432181,-84.210925,OH,2921
5.6,Other,39.432181,-84.210925,OH,2921
14,Other,39.432181,-84.210925,OH,2921
1.1,Other,41.2836,-82.2194,OH,2933
0.5,Natural Gas,41.2836,-82.2194,OH,2933
3.1,Natural Gas,41.2836,-82.2194,OH,2933
3.1,Natural Gas,41.2836,-82.2194,OH,2933
2.5,Natural Gas,41.2836,-82.2194,OH,2933
2.7,Natural Gas,41.2836,-82.2194,OH,2933
3,Natural Gas,41.2836,-82.2194,OH,2933
0.4,Natural Gas,41.2836,-82.2194,OH,2933
2.1,Natural Gas,41.2836,-82.2194,OH,2933
25,Coal,40.850964,-81.765764,OH,2935
25,Natural Gas,40.850964,-81.765764,OH,2935
5,Coal,40.850964,-81.765764,OH,2935
7.5,Coal,40.850964,-81.765764,OH,2935
22,Coal,40.850964,-81.765764,OH,2935
7.5,Coal,41.7265,-81.254,OH,2936
16.5,Coal,41.7265,-81.254,OH,2936
22,Coal,41.7265,-81.254,OH,2936
7.5,Coal,41.7265,-81.254,OH,2936
2,Other,41.7265,-81.254,OH,2936
16.3,Other,40.133848,-84.237258,OH,2937
20,Other,40.133848,-84.237258,OH,2937
14,Other,40.5458,-84.3889,OH,2942
11,Natural Gas,40.5458,-84.3889,OH,2942
3,Other,40.88,-82.6567,OH,2943
1.2,Other,39.756982,-81.115503,OH,2945
1.2,Other,39.756982,-81.115503,OH,2945
0.6,Other,39.756982,-81.115503,OH,2945
1.2,Other,39.756982,-81.115503,OH,2945
1.5,Other,39.756982,-81.115503,OH,2945
2.1,Other,39.756982,-81.115503,OH,2945
60.5,Natural Gas,35.50866,-97.17969,OK,2951
163,Natural Gas,35.50866,-97.17969,OK,2951
443,Natural Gas,35.50866,-97.17969,OK,2951
60.5,Natural Gas,35.50866,-97.17969,OK,2951
220,Natural Gas,35.50866,-97.17969,OK,2951
572,Coal,35.76135,-95.28732,OK,2952
572,Coal,35.76135,-95.28732,OK,2952
572,Coal,35.76135,-95.28732,OK,2952
41,Natural Gas,35.46988,-97.67498,OK,2953
41,Natural Gas,35.46988,-97.67498,OK,2953
66,Natural Gas,35.46988,-97.67498,OK,2953
66,Natural Gas,35.46988,-97.67498,OK,2953
66,Natural Gas,35.46988,-97.67498,OK,2953
66,Natural Gas,35.46988,-97.67498,OK,2953
66,Natural Gas,35.46988,-97.67498,OK,2953
66,Natural Gas,35.46988,-97.67498,OK,2953
66,Natural Gas,35.46988,-97.67498,OK,2953
2.5,Solar,35.46988,-97.67498,OK,2953
567,Natural Gas,34.96645,-96.7258,OK,2956
567,Natural Gas,34.96645,-96.7258,OK,2956
567,Natural Gas,34.96645,-96.7258,OK,2956
170,Natural Gas,36.4317,-95.7008,OK,2963
178.5,Natural Gas,36.4317,-95.7008,OK,2963
178.5,Natural Gas,36.4317,-95.7008,OK,2963
473,Natural Gas,36.4317,-95.7008,OK,2963
473,Coal,36.4317,-95.7008,OK,2963
4.5,Other,36.4317,-95.7008,OK,2963
84,Natural Gas,35.1009,-98.3524,OK,2964
84,Natural Gas,35.1009,-98.3524,OK,2964
315,Natural Gas,35.1009,-98.3524,OK,2964
86.5,Natural Gas,35.1009,-98.3524,OK,2964
86.5,Natural Gas,35.1009,-98.3524,OK,2964
2,Other,35.1009,-98.3524,OK,2964
170,Natural Gas,36.116492,-95.990974,OK,2965
170,Natural Gas,36.116492,-95.990974,OK,2965
8.2,Other,36.116492,-95.990974,OK,2965
53,Natural Gas,35.3233,-96.1352,OK,2966
53,Natural Gas,35.3233,-96.1352,OK,2966
53,Natural Gas,35.3233,-96.1352,OK,2966
4,Other,35.3233,-96.1352,OK,2966
2.5,Other,35.982597,-96.775683,OK,2975
4.5,Other,35.982597,-96.775683,OK,2975
6.3,Other,35.982597,-96.775683,OK,2975
1,Other,35.982597,-96.775683,OK,2975
0.5,Other,35.982597,-96.775683,OK,2975
0.5,Other,35.982597,-96.775683,OK,2975
0.5,Other,35.982597,-96.775683,OK,2975
0.8,Other,35.982597,-96.775683,OK,2975
2.5,Other,35.982597,-96.775683,OK,2975
2.5,Other,35.982597,-96.775683,OK,2975
3,Other,35.982597,-96.775683,OK,2975
32.1,Hydroelectric,36.2317,-95.1822,OK,2980
32.1,Hydroelectric,36.2317,-95.1822,OK,2980
32.1,Hydroelectric,36.2317,-95.1822,OK,2980
32.1,Hydroelectric,36.2317,-95.1822,OK,2980
21.6,Hydroelectric,36.4675,-95.041389,OK,2981
21.6,Hydroelectric,36.4675,-95.041389,OK,2981
21.6,Hydroelectric,36.4675,-95.041389,OK,2981
21.6,Hydroelectric,36.4675,-95.041389,OK,2981
21.6,Hydroelectric,36.4675,-95.041389,OK,2981
21.6,Hydroelectric,36.4675,-95.041389,OK,2981
0.5,Hydroelectric,36.4675,-95.041389,OK,2981
43.2,Hydroelectric,36.264685,-95.103558,OK,2982
43.2,Hydroelectric,36.264685,-95.103558,OK,2982
43.2,Hydroelectric,36.264685,-95.103558,OK,2982
43.2,Hydroelectric,36.264685,-95.103558,OK,2982
43.2,Hydroelectric,36.264685,-95.103558,OK,2982
43.2,Hydroelectric,36.264685,-95.103558,OK,2982
35,Hydroelectric,36.1508,-96.2517,OK,2984
35,Hydroelectric,36.1508,-96.2517,OK,2984
27.5,Hydroelectric,35.34447,-94.7755,OK,2985
27.5,Hydroelectric,35.34447,-94.7755,OK,2985
27.5,Hydroelectric,35.34447,-94.7755,OK,2985
27.5,Hydroelectric,35.34447,-94.7755,OK,2985
2.8,Natural Gas,35.8575,-97.9277,OK,2986
1.3,Natural Gas,35.8575,-97.9277,OK,2986
3.1,Natural Gas,35.8575,-97.9277,OK,2986
1.1,Natural Gas,35.8575,-97.9277,OK,2986
0.8,Natural Gas,35.8575,-97.9277,OK,2986
25,Hydroelectric,35.5531,-95.1708,OK,2987
25,Hydroelectric,35.5531,-95.1708,OK,2987
20,Hydroelectric,35.5531,-95.1708,OK,2987
1.1,Natural Gas,34.8836,-99.5022,OK,2991
1.5,Natural Gas,34.8836,-99.5022,OK,2991
2,Natural Gas,34.8836,-99.5022,OK,2991
2.1,Natural Gas,34.8836,-99.5022,OK,2991
1.4,Other,36.669425,-96.347408,OK,2995
2,Other,36.669425,-96.347408,OK,2995
3.1,Other,36.669425,-96.347408,OK,2995
2.5,Other,36.669425,-96.347408,OK,2995
2,Other,36.1438,-97.0681,OK,3000
2,Other,36.1438,-97.0681,OK,3000
2,Other,36.1438,-97.0681,OK,3000
11.2,Hydroelectric,35.8693,-95.2269,OK,3003
11.2,Hydroelectric,35.8693,-95.2269,OK,3003
11.2,Hydroelectric,35.8693,-95.2269,OK,3003
11.2,Hydroelectric,35.8693,-95.2269,OK,3003
19.5,Hydroelectric,35.595,-95.0511,OK,3004
19.5,Hydroelectric,35.595,-95.0511,OK,3004
17.3,Natural Gas,35.0847,-98.23,OK,3006
45,Natural Gas,35.0847,-98.23,OK,3006
45,Natural Gas,35.0847,-98.23,OK,3006
17.3,Natural Gas,35.0847,-98.23,OK,3006
50,Natural Gas,35.0847,-98.23,OK,3006
105.1,Natural Gas,35.0847,-98.23,OK,3006
105.1,Natural Gas,35.0847,-98.23,OK,3006
105.1,Natural Gas,35.0847,-98.23,OK,3006
45,Natural Gas,35.0847,-98.23,OK,3006
45,Natural Gas,36.43725,-99.22543,OK,3008
125,Natural Gas,36.43725,-99.22543,OK,3008
135,Natural Gas,36.43725,-99.22543,OK,3008
130.5,Hydroelectric,45.2439,-116.7008,OR,3013
130.5,Hydroelectric,45.2439,-116.7008,OR,3013
130.5,Hydroelectric,45.2439,-116.7008,OR,3013
47.5,Hydroelectric,44.971643,-116.835042,OR,3014
47.5,Hydroelectric,44.971643,-116.835042,OR,3014
47.5,Hydroelectric,44.971643,-116.835042,OR,3014
47.5,Hydroelectric,44.971643,-116.835042,OR,3014
15,Hydroelectric,43.251244,-122.337924,OR,3020
26,Hydroelectric,43.266894,-122.409807,OR,3021
2.8,Hydroelectric,42.514575,-122.757062,OR,3024
3.2,Hydroelectric,42.224847,-121.795496,OR,3025
11,Hydroelectric,43.274221,-122.448978,OR,3026
50.3,Hydroelectric,42.093611,-122.0703,OR,3028
48.4,Hydroelectric,42.093611,-122.0703,OR,3028
32,Hydroelectric,43.3558,-122.2494,OR,3029
3.8,Hydroelectric,42.730717,-122.515122,OR,3032
16,Hydroelectric,42.731237,-122.513974,OR,3033
16,Hydroelectric,42.731237,-122.513974,OR,3033
7.2,Hydroelectric,42.730606,-122.41846,OR,3034
1,Hydroelectric,42.733073,-122.515079,OR,3035
18,Hydroelectric,43.2939,-122.4728,OR,3036
11,Hydroelectric,43.3061,-122.5014,OR,3037
14.2,Hydroelectric,43.272729,-122.447498,OR,3040
14.2,Hydroelectric,43.272729,-122.447498,OR,3040
14.2,Hydroelectric,43.272729,-122.447498,OR,3040
1.1,Hydroelectric,45.266702,-117.212732,OR,3041
3.1,Hydroelectric,45.268045,-122.32009,OR,3045
3.1,Hydroelectric,45.268045,-122.32009,OR,3045
2.7,Hydroelectric,45.268045,-122.32009,OR,3045
4.5,Hydroelectric,45.268045,-122.32009,OR,3045
4,Hydroelectric,45.268045,-122.32009,OR,3045
19.2,Hydroelectric,45.268045,-122.32009,OR,3045
19.2,Hydroelectric,45.243287,-122.27995,OR,3047
21.6,Hydroelectric,45.243287,-122.27995,OR,3047
45,Hydroelectric,44.694374,-121.231379,OR,3048
32.4,Hydroelectric,44.694374,-121.231379,OR,3048
32.4,Hydroelectric,44.694374,-121.231379,OR,3048
3.3,Hydroelectric,45.299991,-122.350023,OR,3049
3.3,Hydroelectric,45.299991,-122.350023,OR,3049
3.3,Hydroelectric,45.299991,-122.350023,OR,3049
3.9,Hydroelectric,45.299991,-122.350023,OR,3049
5,Hydroelectric,45.299991,-122.350023,OR,3049
112.5,Hydroelectric,44.605837,-121.277334,OR,3050
130,Hydroelectric,44.605837,-121.277334,OR,3050
130,Hydroelectric,44.605837,-121.277334,OR,3050
1.2,Hydroelectric,45.354004,-122.618954,OR,3053
1.2,Hydroelectric,45.354004,-122.618954,OR,3053
1.2,Hydroelectric,45.354004,-122.618954,OR,3053
1.2,Hydroelectric,45.354004,-122.618954,OR,3053
1.2,Hydroelectric,45.354004,-122.618954,OR,3053
1.2,Hydroelectric,45.354004,-122.618954,OR,3053
1.2,Hydroelectric,45.354004,-122.618954,OR,3053
1.2,Hydroelectric,45.354004,-122.618954,OR,3053
1.2,Hydroelectric,45.354004,-122.618954,OR,3053
1.2,Hydroelectric,45.354004,-122.618954,OR,3053
1.2,Hydroelectric,45.354004,-122.618954,OR,3053
1.2,Hydroelectric,45.354004,-122.618954,OR,3053
1,Hydroelectric,45.354004,-122.618954,OR,3053
52.2,Hydroelectric,44.285977,-122.041352,OR,3067
52.2,Hydroelectric,44.285977,-122.041352,OR,3067
9.9,Hydroelectric,44.285977,-122.041352,OR,3067
8.4,Hydroelectric,44.1011,-122.6892,OR,3068
7.5,Hydroelectric,44.1011,-122.6892,OR,3068
8,Hydroelectric,44.069636,-122.835046,OR,3071
18,Hydroelectric,44.7514,-122.2832,OR,3074
53.5,Hydroelectric,45.6441,-121.941009,OR,3075
62.1,Hydroelectric,45.6441,-121.941009,OR,3075
66.5,Hydroelectric,45.6441,-121.941009,OR,3075
66.5,Hydroelectric,45.6441,-121.941009,OR,3075
66.5,Hydroelectric,45.6441,-121.941009,OR,3075
66.5,Hydroelectric,45.6441,-121.941009,OR,3075
66.5,Hydroelectric,45.6441,-121.941009,OR,3075
66.5,Hydroelectric,45.6441,-121.941009,OR,3075
66.5,Hydroelectric,45.6441,-121.941009,OR,3075
66.5,Hydroelectric,45.6441,-121.941009,OR,3075
53.5,Hydroelectric,45.6441,-121.941009,OR,3075
62.1,Hydroelectric,45.6441,-121.941009,OR,3075
62.1,Hydroelectric,45.6441,-121.941009,OR,3075
62.1,Hydroelectric,45.6441,-121.941009,OR,3075
62.1,Hydroelectric,45.6441,-121.941009,OR,3075
62.1,Hydroelectric,45.6441,-121.941009,OR,3075
62.1,Hydroelectric,45.6441,-121.941009,OR,3075
62.1,Hydroelectric,45.6441,-121.941009,OR,3075
13.1,Hydroelectric,45.6441,-121.941009,OR,3075
13.1,Hydroelectric,45.6441,-121.941009,OR,3075
13,Hydroelectric,44.1307,-122.2439,OR,3076
13,Hydroelectric,44.1307,-122.2439,OR,3076
50,Hydroelectric,44.7224,-122.2511,OR,3077
50,Hydroelectric,44.7224,-122.2511,OR,3077
15,Hydroelectric,43.9242,-122.8055,OR,3078
40,Hydroelectric,44.4494,-122.5494,OR,3080
40,Hydroelectric,44.4494,-122.5494,OR,3080
15,Hydroelectric,43.7107,-122.4238,OR,3081
15,Hydroelectric,43.7107,-122.4238,OR,3081
135,Hydroelectric,45.71644,-120.69408,OR,3082
135,Hydroelectric,45.71644,-120.69408,OR,3082
135,Hydroelectric,45.71644,-120.69408,OR,3082
135,Hydroelectric,45.71644,-120.69408,OR,3082
135,Hydroelectric,45.71644,-120.69408,OR,3082
135,Hydroelectric,45.71644,-120.69408,OR,3082
135,Hydroelectric,45.71644,-120.69408,OR,3082
135,Hydroelectric,45.71644,-120.69408,OR,3082
135,Hydroelectric,45.71644,-120.69408,OR,3082
135,Hydroelectric,45.71644,-120.69408,OR,3082
135,Hydroelectric,45.71644,-120.69408,OR,3082
135,Hydroelectric,45.71644,-120.69408,OR,3082
135,Hydroelectric,45.71644,-120.69408,OR,3082
135,Hydroelectric,45.71644,-120.69408,OR,3082
135,Hydroelectric,45.71644,-120.69408,OR,3082
135,Hydroelectric,45.71644,-120.69408,OR,3082
40,Hydroelectric,43.9153,-122.7531,OR,3083
40,Hydroelectric,43.9153,-122.7531,OR,3083
40,Hydroelectric,43.9153,-122.7531,OR,3083
70,Hydroelectric,45.9402,-119.2988,OR,3084
70,Hydroelectric,45.9402,-119.2988,OR,3084
70,Hydroelectric,45.9402,-119.2988,OR,3084
70,Hydroelectric,45.9402,-119.2988,OR,3084
70,Hydroelectric,45.9402,-119.2988,OR,3084
80.5,Hydroelectric,45.9402,-119.2988,OR,3084
70,Hydroelectric,45.9402,-119.2988,OR,3084
70,Hydroelectric,45.9402,-119.2988,OR,3084
70,Hydroelectric,45.9402,-119.2988,OR,3084
70,Hydroelectric,45.9402,-119.2988,OR,3084
70,Hydroelectric,45.9402,-119.2988,OR,3084
70,Hydroelectric,45.9402,-119.2988,OR,3084
70,Hydroelectric,45.9402,-119.2988,OR,3084
70,Hydroelectric,45.9402,-119.2988,OR,3084
25.5,Other,40.464851,-80.043761,PA,3096
65.3,Natural Gas,40.464851,-80.043761,PA,3096
65.3,Natural Gas,40.464851,-80.043761,PA,3096
65.3,Natural Gas,40.464851,-80.043761,PA,3096
144,Natural Gas,40.464851,-80.043761,PA,3096
19.6,Other,39.908732,-76.988454,PA,3109
20,Other,39.8662,-77.1648,PA,3110
20,Other,39.8662,-77.1648,PA,3110
20,Other,39.8662,-77.1648,PA,3110
27,Other,40.12282,-77.1716,PA,3111
27,Other,40.12282,-77.1716,PA,3111
27,Other,39.8442,-77.3508,PA,3112
18,Other,40.910205,-75.079398,PA,3113
20,Other,40.910205,-75.079398,PA,3113
156,Other,40.910205,-75.079398,PA,3113
20,Other,41.061194,-75.058242,PA,3114
18,Other,40.3056,-75.9081,PA,3115
18,Other,40.3056,-75.9081,PA,3115
27,Other,39.760634,-76.635341,PA,3116
27,Other,39.760634,-76.635341,PA,3116
19.6,Hydroelectric,40.113625,-76.71195,PA,3117
975.5,Coal,40.3842,-79.0611,PA,3118
975.5,Coal,40.3842,-79.0611,PA,3118
3,Other,40.3842,-79.0611,PA,3118
3,Other,40.3842,-79.0611,PA,3118
3,Other,40.3842,-79.0611,PA,3118
3,Other,40.3842,-79.0611,PA,3118
24,Natural Gas,41.706475,-77.08184,PA,3120
660,Coal,40.512825,-79.196107,PA,3122
660,Coal,40.512825,-79.196107,PA,3122
692,Coal,40.512825,-79.196107,PA,3122
10,Hydroelectric,41.192088,-79.433501,PA,3124
10,Hydroelectric,41.192088,-79.433501,PA,3124
10,Hydroelectric,41.192088,-79.433501,PA,3124
585,Coal,40.40625,-79.03366,PA,3130
125,Natural Gas,41.06755,-78.366228,PA,3131
125,Natural Gas,41.06755,-78.366228,PA,3131
188,Natural Gas,41.06755,-78.366228,PA,3131
188,Natural Gas,41.06755,-78.366228,PA,3131
2,Other,41.06755,-78.366228,PA,3131
2,Other,41.06755,-78.366228,PA,3131
2,Other,41.06755,-78.366228,PA,3131
53.1,Natural Gas,41.835947,-79.188668,PA,3132
936,Coal,40.6604,-79.3411,PA,3136
936,Coal,40.6604,-79.3411,PA,3136
2.5,Other,40.6604,-79.3411,PA,3136
2.9,Other,40.6604,-79.3411,PA,3136
2.9,Other,40.6604,-79.3411,PA,3136
2.9,Other,40.6604,-79.3411,PA,3136
98,Natural Gas,40.937939,-80.369007,PA,3138
114,Natural Gas,40.937939,-80.369007,PA,3138
136,Natural Gas,40.937939,-80.369007,PA,3138
3.2,Other,40.937939,-80.369007,PA,3138
3.2,Other,40.937939,-80.369007,PA,3138
16,Other,40.608388,-75.45599,PA,3139
16,Other,40.608388,-75.45599,PA,3139
16,Other,40.608388,-75.45599,PA,3139
16,Other,40.608388,-75.45599,PA,3139
363.3,Coal,40.096111,-76.6962,PA,3140
405,Natural Gas,40.096111,-76.6962,PA,3140
847.8,Natural Gas,40.096111,-76.6962,PA,3140
18.5,Other,40.689064,-76.219639,PA,3142
18.5,Other,40.689064,-76.219639,PA,3142
16,Other,40.257865,-76.857897,PA,3143
16,Other,40.257865,-76.857897,PA,3143
16,Other,40.257865,-76.857897,PA,3143
16,Other,40.9353,-76.0284,PA,3144
16,Other,40.9353,-76.0284,PA,3144
10.4,Hydroelectric,39.827198,-76.331772,PA,3145
12,Hydroelectric,39.827198,-76.331772,PA,3145
1.4,Hydroelectric,39.827198,-76.331772,PA,3145
1.4,Hydroelectric,39.827198,-76.331772,PA,3145
66,Hydroelectric,39.827198,-76.331772,PA,3145
66,Hydroelectric,39.827198,-76.331772,PA,3145
10.4,Hydroelectric,39.827198,-76.331772,PA,3145
13.5,Hydroelectric,39.827198,-76.331772,PA,3145
10.4,Hydroelectric,39.827198,-76.331772,PA,3145
10.4,Hydroelectric,39.827198,-76.331772,PA,3145
10.4,Hydroelectric,39.827198,-76.331772,PA,3145
10.4,Hydroelectric,39.827198,-76.331772,PA,3145
11.4,Hydroelectric,39.827198,-76.331772,PA,3145
13.2,Hydroelectric,39.827198,-76.331772,PA,3145
16,Other,41.282405,-75.816439,PA,3146
16,Other,41.282405,-75.816439,PA,3146
18.5,Other,41.1189,-77.4709,PA,3147
850.5,Natural Gas,40.797762,-75.105416,PA,3148
850.5,Natural Gas,40.797762,-75.105416,PA,3148
23.5,Natural Gas,40.797762,-75.105416,PA,3148
23.5,Natural Gas,40.797762,-75.105416,PA,3148
22.3,Natural Gas,40.797762,-75.105416,PA,3148
23.5,Natural Gas,40.797762,-75.105416,PA,3148
864.9,Coal,41.0714,-76.6672,PA,3149
17.2,Coal,41.0714,-76.6672,PA,3149
893,Coal,41.0714,-76.6672,PA,3149
23.6,Other,40.8361,-76.825,PA,3152
23.6,Other,40.8361,-76.825,PA,3152
5.5,Other,40.8361,-76.825,PA,3152
20,Hydroelectric,41.467858,-75.130895,PA,3153
20,Hydroelectric,41.467858,-75.130895,PA,3153
18.5,Other,40.1908,-76.94579,PA,3154
18.5,Other,40.1908,-76.94579,PA,3154
16,Other,41.2361,-77.00755,PA,3155
16,Other,41.2361,-77.00755,PA,3155
18.6,Other,39.8301,-75.3837,PA,3157
18.6,Other,39.8301,-75.3837,PA,3157
18.6,Other,39.8301,-75.3837,PA,3157
18.6,Other,39.968021,-75.125203,PA,3160
18.6,Other,39.968021,-75.125203,PA,3160
18.6,Other,39.968021,-75.125203,PA,3160
21.2,Other,39.968021,-75.125203,PA,3160
18.6,Other,39.858,-75.323,PA,3161
18.6,Other,39.858,-75.323,PA,3161
391,Natural Gas,39.858,-75.323,PA,3161
21.2,Other,39.858,-75.323,PA,3161
391,Natural Gas,39.858,-75.323,PA,3161
21.2,Other,39.858,-75.323,PA,3161
21.2,Other,40.176486,-74.789976,PA,3162
21.2,Other,40.176486,-74.789976,PA,3162
21.2,Other,40.176486,-74.789976,PA,3162
21.2,Other,40.2352,-75.6193,PA,3163
21.2,Other,40.2352,-75.6193,PA,3163
21.2,Other,40.2352,-75.6193,PA,3163
134,Hydroelectric,39.8076,-76.2993,PA,3164
134,Hydroelectric,39.8076,-76.2993,PA,3164
134,Hydroelectric,39.8076,-76.2993,PA,3164
134,Hydroelectric,39.8076,-76.2993,PA,3164
134,Hydroelectric,39.8076,-76.2993,PA,3164
134,Hydroelectric,39.8076,-76.2993,PA,3164
134,Hydroelectric,39.8076,-76.2993,PA,3164
134,Hydroelectric,39.8076,-76.2993,PA,3164
1499.4,Nuclear,39.758936,-76.268742,PA,3166
1377,Nuclear,39.758936,-76.268742,PA,3166
65.8,Other,39.984469,-75.075247,PA,3168
65.8,Other,39.984469,-75.075247,PA,3168
18.6,Other,39.9419,-75.1883,PA,3169
21.2,Other,39.9419,-75.1883,PA,3169
18.6,Other,39.9144,-75.135,PA,3170
18.6,Other,39.9144,-75.135,PA,3170
18.6,Other,39.9144,-75.135,PA,3170
18.6,Other,39.9144,-75.135,PA,3170
33,Hydroelectric,39.9244,-76.39,PA,3175
37.5,Hydroelectric,39.9244,-76.39,PA,3175
37.5,Hydroelectric,39.9244,-76.39,PA,3175
37.5,Hydroelectric,39.9244,-76.39,PA,3175
33,Hydroelectric,39.9244,-76.39,PA,3175
32,Hydroelectric,39.9244,-76.39,PA,3175
32,Hydroelectric,39.9244,-76.39,PA,3175
2,Hydroelectric,39.9244,-76.39,PA,3175
2,Hydroelectric,39.9244,-76.39,PA,3175
32,Hydroelectric,39.9244,-76.39,PA,3175
32,Hydroelectric,39.9244,-76.39,PA,3175
32,Hydroelectric,39.9244,-76.39,PA,3175
37.5,Hydroelectric,39.9244,-76.39,PA,3175
37.5,Hydroelectric,39.9244,-76.39,PA,3175
49.9,Natural Gas,41.200556,-76.07,PA,3176
48,Natural Gas,41.200556,-76.07,PA,3176
48,Natural Gas,41.200556,-76.07,PA,3176
125,Natural Gas,41.8167,-71.4042,RI,3236
125,Natural Gas,41.8167,-71.4042,RI,3236
48,Natural Gas,41.8167,-71.4042,RI,3236
46,Natural Gas,41.8167,-71.4042,RI,3236
125,Natural Gas,41.8167,-71.4042,RI,3236
46,Natural Gas,41.8167,-71.4042,RI,3236
66.8,Natural Gas,34.4185,-80.1657,SC,3250
65.8,Other,34.4185,-80.1657,SC,3250
158,Natural Gas,34.4185,-80.1657,SC,3250
158,Natural Gas,34.4185,-80.1657,SC,3250
65.8,Other,34.4185,-80.1657,SC,3250
66.8,Natural Gas,34.4185,-80.1657,SC,3250
65.8,Other,34.4185,-80.1657,SC,3250
65.8,Other,34.4185,-80.1657,SC,3250
66.8,Natural Gas,34.4185,-80.1657,SC,3250
65.8,Other,34.4185,-80.1657,SC,3250
768.6,Nuclear,34.4017,-80.1589,SC,3251
0.7,Hydroelectric,34.455514,-82.199339,SC,3253
0.7,Hydroelectric,34.455514,-82.199339,SC,3253
5,Hydroelectric,34.169733,-81.902452,SC,3254
5,Hydroelectric,34.169733,-81.902452,SC,3254
